0.222222222222222,0,23,0,False,3,1.01388888888889,True
0,0,3,0,False,0,0.0555555555555556,True
0.3,0,31,0,False,2,1.18055555555556,True
0,1,16,0,False,2,1.20833333333333,False
0.25,2,29,1,True,3,0.736111111111111,True
0.0909090909090909,1,18,0,False,3,1.31944444444444,False
0,1,17,0,False,1,0.958333333333333,False
0.3,3,21,0,False,1,1.04166666666667,False
0.0714285714285714,4,37,0,True,2,1.5,True
0.142857142857143,2,14,1,False,1,0.722222222222222,False
0.0769230769230769,2,27,0,False,5,1.36111111111111,True
0.125,3,16,0,False,1,0.763888888888889,False
0.2,1,14,0,False,1,0.472222222222222,True
0,0,19,0,False,1,1.80555555555556,False
